order_id,customer_id,order_date,region
13960,177,2024-09-03,Central
13961,63,2025-05-04,South
13962,49,2025-03-14,South
13963,246,2024-04-15,East
13964,289,2024-06-29,North
13965,286,2024-07-02,North
13966,15,2024-08-13,Central
13967,255,2024-03-29,Central
13968,92,2025-11-18,North
13969,279,2025-06-13,South
13970,206,2025-01-05,West
13971,94,2025-02-02,West
13972,225,2024-04-15,South
13973,199,2024-09-27,West
13974,271,2025-05-17,Central
13975,234,2025-11-09,Central
13976,46,2025-06-08,South
13977,64,2024-02-01,North
13978,230,2025-01-27,Central
13979,249,2024-02-09,North
13980,246,2025-10-21,West
13981,75,2024-08-05,North
13982,157,2025-12-31,South
13983,223,2024-03-22,South
13984,190,2025-12-20,North
13985,52,2024-07-19,Central
13986,88,2025-03-22,North
13987,66,2025-03-03,Central
13988,150,2024-02-07,Central
13989,20,2024-07-29,South
13990,33,2025-03-19,West
13991,281,2024-11-22,South
13992,46,2024-08-14,West
13993,73,2024-02-17,East
13994,133,2024-01-18,South
13995,55,2025-03-14,South
13996,61,2025-12-08,West
13997,8,2024-07-05,Central
13998,272,2024-12-10,North
13999,246,2024-08-11,East
14000,176,2025-05-02,South
